subscriber_id,signup_date,plan,country,acquisition_channel,campaign_id,campaign_start_date,campaign_end_date,primary_device,age,signup_show,show_genre,lifecycle_stage,churn_date,monthly_spend_usd,is_bundled,has_showtime_add_on,total_spend,total_signups,avg_roas,plan_price
SUB02550,02/19/26,Paramount+ with Showtime,US,Social,CMP014,01/10/26,03/10/26,Fire TV,66,Coldwater,Drama,New,,13.45,False,True,25458.31,29,0.16,13.99
SUB02551,02/03/26,Essential,CA,OOH,CMP013,02/01/26,04/15/26,Smart TV,53,The Chi,Drama,Churned,03/12/26,12.25,True,False,27040.0,25,0.13,13.99
SUB02552,02/15/26,Annual Premium,US,OOH,CMP013,02/01/26,04/15/26,Mobile,44,Mission Impossible,Action,Active,,11.78,False,False,27040.0,25,0.13,11.67
SUB02553,02/22/26,Annual Premium,UK,Radio,CMP004,01/06/26,03/15/26,Tablet,59,Landman,Drama,At-Risk,,12.39,True,False,41237.74,27,0.09,11.67
SUB02554,02/06/26,Essential,US,Social,CMP016,03/01/26,04/30/26,Roku,26,Lioness,Thriller,Active,,13.8,True,False,13079.15,14,0.15,13.99
SUB02555,02/04/26,Essential,US,Radio,CMP004,01/06/26,03/15/26,Desktop,28,Lioness,Thriller,Active,,14.9,False,False,41237.74,27,0.09,13.99
SUB02556,02/07/26,Paramount+ with Showtime,US,Streaming,CMP008,01/20/26,02/28/26,Mobile,46,MobLand,Drama,Active,,13.66,False,True,33297.18,27,0.11,13.99
SUB02557,02/22/26,Essential,AU,Streaming,CMP006,01/12/26,04/15/26,Roku,37,MobLand,Drama,Churned,04/10/26,13.79,False,False,69517.64,55,0.11,13.99
SUB02558,02/05/26,Essential,CA,Streaming,CMP008,01/20/26,02/28/26,Fire TV,18,UFC,Sports,Active,,13.33,False,False,33297.18,27,0.11,13.99
SUB02559,02/22/26,Annual Premium,US,OOH,CMP012,01/08/26,04/30/26,Desktop,26,Sonic 3,Family,Active,,11.33,False,False,46356.88,40,0.12,11.67
SUB02560,02/13/26,Annual Essential,MX,TV,CMP001,01/05/26,02/28/26,Roku,18,Mission Impossible,Action,Churned,03/31/26,3.99,True,False,56894.89,36,0.0849999999999999,7.5
SUB02561,02/19/26,Annual Premium,US,Digital,CMP009,01/01/26,04/30/26,Desktop,45,The Guest,Thriller,Active,,11.11,True,True,70866.81,75,0.1475,11.67
SUB02562,02/02/26,Paramount+ with Showtime,US,Digital,CMP009,01/01/26,04/30/26,Tablet,59,MobLand,Drama,Active,,15.42,False,True,70866.81,75,0.1475,13.99
SUB02563,02/18/26,Paramount+ with Showtime,US,Radio,CMP004,01/06/26,03/15/26,Fire TV,31,South Park,Comedy,Active,,13.91,False,True,41237.74,27,0.09,13.99
SUB02564,02/15/26,Annual Essential,AU,Digital,CMP010,01/15/26,03/31/26,Tablet,35,Tulsa King,Drama,At-Risk,,6.83,True,False,40279.22,40,0.14,7.5
SUB02565,02/22/26,Essential,CA,OOH,CMP013,02/01/26,04/15/26,Tablet,58,Mayor of Kingstown,Drama,Active,,14.17,True,False,27040.0,25,0.13,13.99
SUB02566,02/08/26,Annual Essential,US,Digital,CMP009,01/01/26,04/30/26,Roku,58,Yellowjackets,Drama,Active,,6.84,False,True,70866.81,75,0.1475,7.5
SUB02567,02/02/26,Annual Essential,US,OOH,CMP013,02/01/26,04/15/26,Fire TV,44,Ghosts,Comedy,Churned,02/18/26,6.98,True,False,27040.0,25,0.13,7.5
SUB02568,02/25/26,Essential,US,Radio,CMP004,01/06/26,03/15/26,Smart TV,22,Sonic 3,Family,At-Risk,,14.7,False,False,41237.74,27,0.09,13.99
SUB02569,02/18/26,Essential,MX,Digital,CMP009,01/01/26,04/30/26,Desktop,27,Dexter,Thriller,New,,13.34,True,False,70866.81,75,0.1475,13.99
SUB02570,02/19/26,Annual Essential,US,Digital,CMP011,02/15/26,04/01/26,Desktop,37,South Park,Comedy,Reactivated,,6.73,False,False,45566.52,49,0.15,7.5
SUB02571,02/25/26,Annual Essential,US,Radio,CMP004,01/06/26,03/15/26,Fire TV,42,SpongeBob,Family,Active,,6.78,True,False,41237.74,27,0.09,7.5
SUB02572,02/26/26,Paramount+ with Showtime,US,OOH,CMP012,01/08/26,04/30/26,Desktop,42,Lioness,Thriller,Active,,15.0,False,True,46356.88,40,0.12,13.99
SUB02573,02/25/26,Annual Essential,CA,OOH,CMP012,01/08/26,04/30/26,Roku,28,Dutton Ranch,Drama,Active,,7.11,False,True,46356.88,40,0.12,7.5
SUB02574,02/13/26,Essential,US,Digital,CMP011,02/15/26,04/01/26,Tablet,20,Lioness,Thriller,Active,,15.14,False,False,45566.52,49,0.15,13.99
SUB02575,02/24/26,Paramount+ with Showtime,US,Radio,CMP005,03/01/26,04/30/26,Desktop,40,MobLand,Drama,Active,,15.14,True,True,22144.53,14,0.09,13.99
SUB02576,02/13/26,Essential,MX,Social,CMP015,02/05/26,04/05/26,Smart TV,18,Mission Impossible,Action,Active,,10.69,False,False,22618.05,24,0.15,13.99
SUB02577,02/04/26,Annual Essential,MX,TV,CMP002,01/10/26,02/15/26,Desktop,43,The Madison,Drama,New,,7.64,False,False,61748.08,36,0.08,7.5
SUB02578,02/21/26,Annual Premium,US,Digital,CMP011,02/15/26,04/01/26,Tablet,41,Landman,Drama,Churned,04/17/26,10.1,True,False,45566.52,49,0.15,11.67
SUB02579,02/16/26,Paramount+ with Showtime,US,OOH,CMP012,01/08/26,04/30/26,Tablet,39,Criminal Minds,Procedural,Active,,16.34,False,True,46356.88,40,0.12,13.99
SUB02580,02/06/26,Annual Essential,US,Digital,CMP010,01/15/26,03/31/26,Fire TV,45,The Curse,Comedy,Active,,8.34,False,True,40279.22,40,0.14,7.5
SUB02581,02/14/26,Essential,US,Social,CMP014,01/10/26,03/10/26,Roku,47,Criminal Minds,Procedural,Active,,13.69,False,False,25458.31,29,0.16,13.99
SUB02582,02/07/26,Essential,US,Streaming,CMP006,01/12/26,04/15/26,Desktop,46,South Park,Comedy,New,,13.59,False,False,69517.64,55,0.11,13.99
SUB02583,02/13/26,Annual Essential,UK,OOH,CMP012,01/08/26,04/30/26,Fire TV,57,The Offer,Drama,Active,,9.03,False,False,46356.88,40,0.12,7.5
SUB02584,02/04/26,Annual Essential,US,Streaming,CMP008,01/20/26,02/28/26,Smart TV,57,Mission Impossible,Action,Reactivated,,8.22,False,False,33297.18,27,0.11,7.5
SUB02585,02/13/26,Essential,UK,TV,CMP001,01/05/26,02/28/26,Tablet,49,Elsbeth,Procedural,New,,14.14,True,False,56894.89,36,0.0849999999999999,13.99
SUB02586,02/17/26,Annual Essential,CA,OOH,CMP012,01/08/26,04/30/26,Smart TV,39,NFL,Sports,New,,9.3,False,False,46356.88,40,0.12,7.5
SUB02587,02/11/26,Essential,US,Digital,CMP010,01/15/26,03/31/26,Smart TV,18,Criminal Minds,Procedural,At-Risk,,14.82,False,False,40279.22,40,0.14,13.99
SUB02588,02/20/26,Paramount+ with Showtime,MX,Digital,CMP011,02/15/26,04/01/26,Smart TV,47,The Guest,Thriller,At-Risk,,13.16,False,True,45566.52,49,0.15,13.99
SUB02589,02/14/26,Annual Essential,US,Radio,CMP005,03/01/26,04/30/26,Fire TV,58,UFC,Sports,New,,9.78,True,False,22144.53,14,0.09,7.5
SUB02590,02/26/26,Annual Essential,CA,Social,CMP016,03/01/26,04/30/26,Mobile,18,Dutton Ranch,Drama,Active,,8.2,False,False,13079.15,14,0.15,7.5
SUB02591,02/15/26,Annual Premium,MX,TV,CMP003,02/01/26,03/31/26,Roku,50,Dexter,Thriller,Active,,9.71,True,True,41503.22,26,0.09,11.67
SUB02592,02/20/26,Paramount+ with Showtime,US,Radio,CMP005,03/01/26,04/30/26,Mobile,44,Dexter,Thriller,Churned,03/28/26,13.2,True,True,22144.53,14,0.09,13.99
SUB02593,02/13/26,Annual Premium,US,OOH,CMP012,01/08/26,04/30/26,Smart TV,52,Mayor of Kingstown,Drama,Churned,03/28/26,10.47,False,False,46356.88,40,0.12,11.67
SUB02594,02/07/26,Essential,US,Radio,CMP005,03/01/26,04/30/26,Mobile,24,Boomerang,Comedy,Churned,04/08/26,13.09,True,False,22144.53,14,0.09,13.99
SUB02595,02/20/26,Essential,US,Digital,CMP010,01/15/26,03/31/26,Roku,39,UFC,Sports,Active,,14.57,False,False,40279.22,40,0.14,13.99
SUB02596,02/20/26,Paramount+ with Showtime,CA,OOH,CMP012,01/08/26,04/30/26,Tablet,38,Tulsa King,Drama,At-Risk,,12.78,True,True,46356.88,40,0.12,13.99
SUB02597,02/22/26,Paramount+ with Showtime,US,Streaming,CMP006,01/12/26,04/15/26,Smart TV,37,Dexter,Thriller,Active,,14.4,False,True,69517.64,55,0.11,13.99
SUB02598,02/05/26,Annual Essential,MX,OOH,CMP012,01/08/26,04/30/26,Roku,26,Elsbeth,Procedural,New,,5.42,False,False,46356.88,40,0.12,7.5
SUB02599,02/11/26,Annual Essential,AU,OOH,CMP012,01/08/26,04/30/26,Desktop,39,1923,Drama,Churned,03/28/26,5.64,False,False,46356.88,40,0.12,7.5
SUB02600,02/06/26,Essential,MX,Streaming,CMP008,01/20/26,02/28/26,Desktop,33,The Agency,Thriller,Churned,04/02/26,9.74,False,True,33297.18,27,0.11,13.99
SUB02601,02/24/26,Annual Premium,US,Social,CMP014,01/10/26,03/10/26,Desktop,26,Watson,Procedural,Active,,10.82,False,True,25458.31,29,0.16,11.67
SUB02602,02/25/26,Paramount+ with Showtime,US,Streaming,CMP006,01/12/26,04/15/26,Desktop,40,Tulsa King,Drama,Active,,13.64,False,True,69517.64,55,0.11,13.99
SUB02603,02/10/26,Annual Essential,US,Digital,CMP011,02/15/26,04/01/26,Tablet,43,Landman,Drama,At-Risk,,9.45,False,False,45566.52,49,0.15,7.5
SUB02604,02/23/26,Annual Premium,US,Radio,CMP004,01/06/26,03/15/26,Mobile,18,Landman,Drama,Active,,11.45,False,False,41237.74,27,0.09,11.67
SUB02605,02/03/26,Paramount+ with Showtime,MX,Radio,CMP004,01/06/26,03/15/26,Tablet,40,MobLand,Drama,At-Risk,,12.71,False,True,41237.74,27,0.09,13.99
SUB02606,02/23/26,Essential,CA,Radio,CMP004,01/06/26,03/15/26,Desktop,40,The Guest,Thriller,New,,12.97,False,False,41237.74,27,0.09,13.99
SUB02607,02/23/26,Essential,UK,Streaming,CMP006,01/12/26,04/15/26,Roku,31,Sonic 3,Family,At-Risk,,15.01,False,False,69517.64,55,0.11,13.99
SUB02608,02/10/26,Annual Premium,AU,Radio,CMP005,03/01/26,04/30/26,Fire TV,49,The Chi,Drama,Active,,11.86,True,False,22144.53,14,0.09,11.67
SUB02609,02/05/26,Essential,US,Digital,CMP010,01/15/26,03/31/26,Tablet,51,Sonic 3,Family,Active,,13.96,True,False,40279.22,40,0.14,13.99
SUB02610,02/14/26,Annual Essential,US,Streaming,CMP007,02/10/26,03/20/26,Roku,34,Lioness,Thriller,Churned,03/18/26,4.88,True,False,39937.36,33,0.115,7.5
SUB02611,02/01/26,Annual Premium,US,Digital,CMP010,01/15/26,03/31/26,Smart TV,35,1923,Drama,Active,,12.46,False,False,40279.22,40,0.14,11.67
SUB02612,02/10/26,Annual Essential,US,TV,CMP002,01/10/26,02/15/26,Tablet,34,1923,Drama,Active,,6.88,False,False,61748.08,36,0.08,7.5
SUB02613,02/28/26,Essential,AU,OOH,CMP013,02/01/26,04/15/26,Mobile,47,Tulsa King,Drama,At-Risk,,14.21,False,False,27040.0,25,0.13,13.99
SUB02614,02/02/26,Annual Premium,MX,OOH,CMP012,01/08/26,04/30/26,Mobile,32,South Park,Comedy,Active,,9.32,True,False,46356.88,40,0.12,11.67
SUB02615,02/12/26,Essential,US,Digital,CMP011,02/15/26,04/01/26,Desktop,47,Yellowjackets,Drama,Active,,15.65,False,False,45566.52,49,0.15,13.99
SUB02616,02/26/26,Annual Essential,US,Streaming,CMP008,01/20/26,02/28/26,Fire TV,58,Paw Patrol,Family,Churned,03/22/26,6.67,False,True,33297.18,27,0.11,7.5
SUB02617,02/17/26,Paramount+ with Showtime,US,Digital,CMP009,01/01/26,04/30/26,Roku,28,South Park,Comedy,Active,,15.74,False,True,70866.81,75,0.1475,13.99
SUB02618,02/07/26,Paramount+ with Showtime,US,Streaming,CMP007,02/10/26,03/20/26,Mobile,33,The Offer,Drama,New,,14.61,False,True,39937.36,33,0.115,13.99
SUB02619,02/26/26,Essential,UK,Social,CMP015,02/05/26,04/05/26,Desktop,23,Watson,Procedural,Active,,13.1,False,False,22618.05,24,0.15,13.99
SUB02620,02/01/26,Paramount+ with Showtime,MX,Radio,CMP005,03/01/26,04/30/26,Desktop,25,NFL,Sports,Reactivated,,12.49,False,True,22144.53,14,0.09,13.99
SUB02621,02/20/26,Essential,AU,OOH,CMP013,02/01/26,04/15/26,Smart TV,66,Sonic 3,Family,Churned,03/19/26,12.31,False,False,27040.0,25,0.13,13.99
SUB02622,02/27/26,Annual Premium,AU,OOH,CMP012,01/08/26,04/30/26,Roku,29,Yellowjackets,Drama,New,,10.4,True,False,46356.88,40,0.12,11.67
SUB02623,02/26/26,Paramount+ with Showtime,US,TV,CMP003,02/01/26,03/31/26,Fire TV,50,Paw Patrol,Family,Churned,04/14/26,11.71,True,True,41503.22,26,0.09,13.99
SUB02624,02/22/26,Essential,US,TV,CMP002,01/10/26,02/15/26,Roku,48,NCIS,Procedural,Reactivated,,16.24,False,False,61748.08,36,0.08,13.99
SUB02625,02/15/26,Annual Premium,US,Social,CMP014,01/10/26,03/10/26,Smart TV,74,Watson,Procedural,At-Risk,,14.76,False,False,25458.31,29,0.16,11.67
SUB02626,02/01/26,Annual Premium,US,TV,CMP001,01/05/26,02/28/26,Smart TV,33,Watson,Procedural,Active,,11.95,False,False,56894.89,36,0.0849999999999999,11.67
SUB02627,02/24/26,Essential,US,Digital,CMP010,01/15/26,03/31/26,Desktop,29,Criminal Minds,Procedural,Active,,12.88,False,False,40279.22,40,0.14,13.99
SUB02628,02/10/26,Annual Essential,US,Digital,CMP011,02/15/26,04/01/26,Smart TV,34,The Madison,Drama,Active,,7.73,False,False,45566.52,49,0.15,7.5
SUB02629,02/19/26,Annual Premium,CA,Radio,CMP005,03/01/26,04/30/26,Tablet,39,Lioness,Thriller,At-Risk,,12.66,False,False,22144.53,14,0.09,11.67
SUB02630,02/28/26,Essential,UK,Streaming,CMP007,02/10/26,03/20/26,Tablet,18,The Madison,Drama,At-Risk,,14.09,False,False,39937.36,33,0.115,13.99
SUB02631,02/03/26,Annual Premium,US,Streaming,CMP007,02/10/26,03/20/26,Tablet,40,Watson,Procedural,Active,,10.94,False,False,39937.36,33,0.115,11.67
SUB02632,02/28/26,Annual Essential,CA,Streaming,CMP008,01/20/26,02/28/26,Desktop,23,Landman,Drama,Active,,6.33,False,False,33297.18,27,0.11,7.5
SUB02633,02/17/26,Paramount+ with Showtime,MX,TV,CMP002,01/10/26,02/15/26,Desktop,56,South Park,Comedy,At-Risk,,11.68,False,True,61748.08,36,0.08,13.99
SUB02634,02/22/26,Essential,US,Radio,CMP004,01/06/26,03/15/26,Smart TV,31,The Chi,Drama,At-Risk,,12.79,False,False,41237.74,27,0.09,13.99
SUB02635,02/15/26,Paramount+ with Showtime,US,OOH,CMP012,01/08/26,04/30/26,Mobile,43,The Madison,Drama,Churned,04/01/26,13.83,False,True,46356.88,40,0.12,13.99
SUB02636,02/05/26,Annual Essential,US,Social,CMP015,02/05/26,04/05/26,Mobile,37,NCIS,Procedural,Active,,7.4,False,False,22618.05,24,0.15,7.5
SUB02637,02/14/26,Annual Premium,US,Streaming,CMP007,02/10/26,03/20/26,Smart TV,48,The Guest,Thriller,Active,,11.89,True,False,39937.36,33,0.115,11.67
SUB02638,02/17/26,Annual Premium,MX,Radio,CMP005,03/01/26,04/30/26,Tablet,45,NCIS,Procedural,Active,,10.38,True,False,22144.53,14,0.09,11.67
SUB02639,02/07/26,Paramount+ with Showtime,MX,Radio,CMP004,01/06/26,03/15/26,Roku,33,1923,Drama,Active,,12.32,False,True,41237.74,27,0.09,13.99
SUB02640,02/27/26,Paramount+ with Showtime,US,TV,CMP001,01/05/26,02/28/26,Mobile,31,Tulsa King,Drama,Churned,03/16/26,13.15,False,True,56894.89,36,0.0849999999999999,13.99
SUB02641,02/13/26,Paramount+ with Showtime,AU,TV,CMP001,01/05/26,02/28/26,Desktop,56,The Agency,Thriller,Churned,03/10/26,12.46,False,True,56894.89,36,0.0849999999999999,13.99
SUB02642,02/26/26,Paramount+ with Showtime,US,OOH,CMP013,02/01/26,04/15/26,Smart TV,56,Boomerang,Comedy,At-Risk,,14.9,False,True,27040.0,25,0.13,13.99
SUB02643,02/11/26,Annual Essential,US,Streaming,CMP008,01/20/26,02/28/26,Mobile,25,The Chi,Drama,Active,,7.76,False,False,33297.18,27,0.11,7.5
SUB02644,02/16/26,Paramount+ with Showtime,US,Digital,CMP009,01/01/26,04/30/26,Desktop,18,The Madison,Drama,At-Risk,,15.14,False,True,70866.81,75,0.1475,13.99
SUB02645,02/14/26,Paramount+ with Showtime,US,OOH,CMP013,02/01/26,04/15/26,Tablet,35,The Madison,Drama,Churned,03/25/26,12.93,False,True,27040.0,25,0.13,13.99
SUB02646,02/21/26,Paramount+ with Showtime,US,Radio,CMP004,01/06/26,03/15/26,Tablet,49,Ghosts,Comedy,Active,,16.14,False,True,41237.74,27,0.09,13.99
SUB02647,02/13/26,Essential,CA,OOH,CMP013,02/01/26,04/15/26,Mobile,58,Elsbeth,Procedural,At-Risk,,12.32,False,False,27040.0,25,0.13,13.99
SUB02648,02/21/26,Paramount+ with Showtime,US,Streaming,CMP007,02/10/26,03/20/26,Mobile,42,The Chi,Drama,Active,,14.38,False,True,39937.36,33,0.115,13.99
SUB02649,02/02/26,Paramount+ with Showtime,US,Radio,CMP005,03/01/26,04/30/26,Roku,43,NFL,Sports,Churned,03/24/26,13.88,False,True,22144.53,14,0.09,13.99
SUB02650,02/19/26,Annual Premium,MX,OOH,CMP013,02/01/26,04/15/26,Tablet,49,MobLand,Drama,New,,10.14,True,False,27040.0,25,0.13,11.67
SUB02651,02/03/26,Annual Essential,AU,OOH,CMP013,02/01/26,04/15/26,Fire TV,18,Love & Hip Hop Miami,Reality,At-Risk,,7.46,False,False,27040.0,25,0.13,7.5
SUB02652,02/03/26,Essential,AU,Social,CMP015,02/05/26,04/05/26,Roku,18,Coldwater,Drama,At-Risk,,16.14,False,False,22618.05,24,0.15,13.99
SUB02653,02/09/26,Paramount+ with Showtime,US,OOH,CMP012,01/08/26,04/30/26,Smart TV,37,Dexter,Thriller,At-Risk,,14.45,False,True,46356.88,40,0.12,13.99
SUB02654,02/01/26,Annual Essential,US,Digital,CMP011,02/15/26,04/01/26,Mobile,32,South Park,Comedy,Churned,03/30/26,7.74,False,False,45566.52,49,0.15,7.5
SUB02655,02/23/26,Essential,US,Social,CMP014,01/10/26,03/10/26,Smart TV,27,1923,Drama,Active,,13.08,True,False,25458.31,29,0.16,13.99
SUB02656,02/22/26,Annual Essential,CA,Radio,CMP005,03/01/26,04/30/26,Desktop,31,NCIS,Procedural,Active,,7.06,False,False,22144.53,14,0.09,7.5
SUB02657,02/13/26,Annual Essential,US,Radio,CMP005,03/01/26,04/30/26,Fire TV,32,SpongeBob,Family,Active,,8.67,True,False,22144.53,14,0.09,7.5
SUB02658,02/06/26,Paramount+ with Showtime,US,Radio,CMP005,03/01/26,04/30/26,Roku,47,MobLand,Drama,New,,13.22,True,True,22144.53,14,0.09,13.99
SUB02659,02/24/26,Paramount+ with Showtime,US,Radio,CMP004,01/06/26,03/15/26,Fire TV,39,Watson,Procedural,Active,,12.81,True,True,41237.74,27,0.09,13.99
SUB02660,02/22/26,Essential,MX,Social,CMP016,03/01/26,04/30/26,Desktop,48,SpongeBob,Family,At-Risk,,11.26,False,False,13079.15,14,0.15,13.99
SUB02661,02/03/26,Annual Premium,US,TV,CMP002,01/10/26,02/15/26,Desktop,24,Mayor of Kingstown,Drama,Active,,10.97,True,False,61748.08,36,0.08,11.67
SUB02662,02/12/26,Essential,US,Social,CMP014,01/10/26,03/10/26,Tablet,64,Dexter,Thriller,Active,,13.81,False,False,25458.31,29,0.16,13.99
SUB02663,02/20/26,Annual Essential,US,Social,CMP015,02/05/26,04/05/26,Tablet,41,UFC,Sports,At-Risk,,7.93,False,False,22618.05,24,0.15,7.5
SUB02664,02/13/26,Essential,CA,Streaming,CMP008,01/20/26,02/28/26,Mobile,46,1923,Drama,Churned,03/16/26,12.93,False,False,33297.18,27,0.11,13.99
SUB02665,02/28/26,Paramount+ with Showtime,AU,OOH,CMP012,01/08/26,04/30/26,Desktop,60,The Agency,Thriller,New,,13.67,True,True,46356.88,40,0.12,13.99
SUB02666,02/03/26,Essential,US,Social,CMP016,03/01/26,04/30/26,Fire TV,68,Landman,Drama,New,,13.89,False,False,13079.15,14,0.15,13.99
SUB02667,02/19/26,Annual Premium,US,Radio,CMP005,03/01/26,04/30/26,Mobile,61,The Agency,Thriller,At-Risk,,11.88,True,False,22144.53,14,0.09,11.67
SUB02668,02/16/26,Annual Premium,UK,OOH,CMP012,01/08/26,04/30/26,Smart TV,30,RuPaul Drag Race All Stars,Reality,At-Risk,,12.22,True,False,46356.88,40,0.12,11.67
SUB02669,02/21/26,Paramount+ with Showtime,UK,Streaming,CMP007,02/10/26,03/20/26,Mobile,55,Paw Patrol,Family,Active,,14.48,True,True,39937.36,33,0.115,13.99
SUB02670,02/15/26,Essential,US,OOH,CMP012,01/08/26,04/30/26,Tablet,58,Paw Patrol,Family,Active,,14.82,True,False,46356.88,40,0.12,13.99
SUB02671,02/11/26,Essential,MX,OOH,CMP013,02/01/26,04/15/26,Smart TV,33,Dexter,Thriller,Reactivated,,12.53,False,False,27040.0,25,0.13,13.99
SUB02672,02/20/26,Annual Essential,MX,Radio,CMP004,01/06/26,03/15/26,Mobile,37,Ghosts,Comedy,Churned,04/08/26,6.09,False,False,41237.74,27,0.09,7.5
SUB02673,02/03/26,Paramount+ with Showtime,CA,Social,CMP016,03/01/26,04/30/26,Tablet,27,Tulsa King,Drama,Active,,15.47,False,True,13079.15,14,0.15,13.99
SUB02674,02/01/26,Annual Premium,AU,OOH,CMP012,01/08/26,04/30/26,Desktop,51,South Park,Comedy,Reactivated,,11.34,False,False,46356.88,40,0.12,11.67
SUB02675,02/04/26,Annual Essential,AU,Digital,CMP011,02/15/26,04/01/26,Mobile,18,NFL,Sports,New,,4.08,True,False,45566.52,49,0.15,7.5
SUB02676,02/21/26,Essential,AU,Radio,CMP004,01/06/26,03/15/26,Roku,36,Boomerang,Comedy,At-Risk,,14.19,False,False,41237.74,27,0.09,13.99
SUB02677,02/03/26,Annual Premium,CA,TV,CMP003,02/01/26,03/31/26,Roku,18,Paw Patrol,Family,Active,,10.86,False,False,41503.22,26,0.09,11.67
SUB02678,02/02/26,Essential,CA,Radio,CMP005,03/01/26,04/30/26,Mobile,59,SpongeBob,Family,At-Risk,,15.08,False,False,22144.53,14,0.09,13.99
SUB02679,02/05/26,Essential,US,Digital,CMP011,02/15/26,04/01/26,Mobile,33,Elsbeth,Procedural,New,,12.91,False,False,45566.52,49,0.15,13.99
SUB02680,02/11/26,Essential,US,OOH,CMP012,01/08/26,04/30/26,Roku,18,MobLand,Drama,At-Risk,,15.35,True,False,46356.88,40,0.12,13.99
SUB02681,02/13/26,Paramount+ with Showtime,UK,Digital,CMP011,02/15/26,04/01/26,Fire TV,35,Mission Impossible,Action,At-Risk,,13.17,False,True,45566.52,49,0.15,13.99
SUB02682,02/26/26,Paramount+ with Showtime,US,OOH,CMP013,02/01/26,04/15/26,Roku,51,The Agency,Thriller,At-Risk,,14.69,True,True,27040.0,25,0.13,13.99
SUB02683,02/01/26,Paramount+ with Showtime,US,TV,CMP003,02/01/26,03/31/26,Desktop,29,Tracker,Action,At-Risk,,12.23,True,True,41503.22,26,0.09,13.99
SUB02684,02/02/26,Essential,US,Digital,CMP009,01/01/26,04/30/26,Smart TV,39,Yellowjackets,Drama,New,,12.93,False,False,70866.81,75,0.1475,13.99
SUB02685,02/17/26,Paramount+ with Showtime,CA,Streaming,CMP007,02/10/26,03/20/26,Desktop,32,The Offer,Drama,Churned,03/31/26,11.99,False,True,39937.36,33,0.115,13.99
SUB02686,02/22/26,Paramount+ with Showtime,AU,Streaming,CMP007,02/10/26,03/20/26,Desktop,44,The Chi,Drama,At-Risk,,13.68,True,True,39937.36,33,0.115,13.99
SUB02687,02/18/26,Paramount+ with Showtime,US,Radio,CMP004,01/06/26,03/15/26,Smart TV,40,MobLand,Drama,Active,,14.11,False,True,41237.74,27,0.09,13.99
SUB02688,02/20/26,Annual Premium,US,Social,CMP016,03/01/26,04/30/26,Tablet,40,Coldwater,Drama,At-Risk,,12.52,False,True,13079.15,14,0.15,11.67
SUB02689,02/23/26,Paramount+ with Showtime,US,OOH,CMP012,01/08/26,04/30/26,Mobile,25,Ghosts,Comedy,At-Risk,,15.01,False,True,46356.88,40,0.12,13.99
SUB02690,02/10/26,Paramount+ with Showtime,CA,OOH,CMP012,01/08/26,04/30/26,Tablet,50,Tulsa King,Drama,New,,13.7,False,True,46356.88,40,0.12,13.99
SUB02691,02/24/26,Annual Essential,CA,OOH,CMP013,02/01/26,04/15/26,Mobile,51,Mayor of Kingstown,Drama,Active,,7.09,False,False,27040.0,25,0.13,7.5
SUB02692,02/27/26,Annual Essential,US,OOH,CMP013,02/01/26,04/15/26,Smart TV,26,Love & Hip Hop Miami,Reality,Active,,7.29,False,False,27040.0,25,0.13,7.5
SUB02693,02/17/26,Paramount+ with Showtime,CA,Social,CMP014,01/10/26,03/10/26,Roku,36,The Agency,Thriller,Active,,14.31,False,True,25458.31,29,0.16,13.99
SUB02694,02/14/26,Annual Essential,UK,OOH,CMP013,02/01/26,04/15/26,Smart TV,56,The Chi,Drama,Active,,9.24,False,True,27040.0,25,0.13,7.5
SUB02695,02/13/26,Paramount+ with Showtime,UK,TV,CMP003,02/01/26,03/31/26,Desktop,30,Boomerang,Comedy,Churned,03/12/26,12.03,False,True,41503.22,26,0.09,13.99
SUB02696,02/03/26,Annual Essential,US,Streaming,CMP006,01/12/26,04/15/26,Mobile,41,Ghosts,Comedy,Active,,7.15,False,False,69517.64,55,0.11,7.5
SUB02697,02/23/26,Annual Essential,US,TV,CMP003,02/01/26,03/31/26,Tablet,44,Tracker,Action,Churned,04/13/26,5.52,False,False,41503.22,26,0.09,7.5
SUB02698,02/13/26,Annual Essential,US,Streaming,CMP008,01/20/26,02/28/26,Fire TV,49,1923,Drama,Reactivated,,7.36,False,False,33297.18,27,0.11,7.5
SUB02699,02/09/26,Annual Premium,US,TV,CMP002,01/10/26,02/15/26,Tablet,38,UFC,Sports,At-Risk,,13.1,False,False,61748.08,36,0.08,11.67
SUB02700,02/20/26,Paramount+ with Showtime,US,Streaming,CMP006,01/12/26,04/15/26,Fire TV,54,Yellowjackets,Drama,At-Risk,,14.1,True,True,69517.64,55,0.11,13.99
SUB02701,02/12/26,Paramount+ with Showtime,US,Digital,CMP009,01/01/26,04/30/26,Fire TV,18,Tulsa King,Drama,Churned,04/10/26,12.1,False,True,70866.81,75,0.1475,13.99
SUB02702,02/21/26,Essential,AU,TV,CMP002,01/10/26,02/15/26,Roku,18,MobLand,Drama,Churned,04/12/26,10.88,False,False,61748.08,36,0.08,13.99
SUB02703,02/16/26,Annual Premium,US,Social,CMP014,01/10/26,03/10/26,Tablet,37,Mayor of Kingstown,Drama,At-Risk,,12.43,True,False,25458.31,29,0.16,11.67
SUB02704,02/02/26,Annual Essential,CA,Social,CMP016,03/01/26,04/30/26,Tablet,43,Tulsa King,Drama,Active,,5.54,False,False,13079.15,14,0.15,7.5
